Simulation,Instance,Vertices,Sparsity,Edges,Size,Density,Method,status,Actual Optimal Coloring,Optimal Coloring,Solution Time,Gap,Complexity
5,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,sdp,Optimal Feasible,13.0,2.3015155295928684,0.9723975658416748,82.29603438774717,17.86
5,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,qesdp,Optimal Feasible,13.0,14.02462756411549,16.972229480743408,-7.88175049319607,61.96
5,15_Vertices_0.4_Sparsity,15,0.4,67,105.0,0.638095238095238,mip,Optimal Feasible,9.0,9.0,7.6001434326171875,0.0,13.35
5,15_Vertices_0.4_Sparsity,15,0.4,67,105.0,0.638095238095238,mip,Optimal Feasible,9.0,9.0,7.6001434326171875,0.0,13.35
5,15_Vertices_0.4_Sparsity,15,0.4,67,105.0,0.638095238095238,lp,Optimal Feasible,9.0,1.9999999998611155,0.04683232307434082,77.77777777932093,13.35
5,15_Vertices_0.4_Sparsity,15,0.4,67,105.0,0.638095238095238,mip,Optimal Feasible,9.0,9.0,7.6001434326171875,0.0,13.35
5,15_Vertices_0.4_Sparsity,15,0.4,67,105.0,0.638095238095238,lp,Optimal Feasible,9.0,1.9999999998611155,0.04683232307434082,77.77777777932093,13.35
5,15_Vertices_0.4_Sparsity,15,0.4,67,105.0,0.638095238095238,sdp,Optimal Feasible,9.0,2.3013973141853037,0.7990236282348633,74.42891873127441,15.76
5,15_Vertices_0.4_Sparsity,15,0.4,67,105.0,0.638095238095238,mip,Optimal Feasible,9.0,9.0,7.6001434326171875,0.0,13.35
5,15_Vertices_0.4_Sparsity,15,0.4,67,105.0,0.638095238095238,lp,Optimal Feasible,9.0,1.9999999998611155,0.04683232307434082,77.77777777932093,13.35
5,15_Vertices_0.4_Sparsity,15,0.4,67,105.0,0.638095238095238,sdp,Optimal Feasible,9.0,2.3013973141853037,0.7990236282348633,74.42891873127441,15.76
5,15_Vertices_0.4_Sparsity,15,0.4,67,105.0,0.638095238095238,qesdp,Optimal Feasible,9.0,9.583259511953255,11.842002391815186,-6.480661243925054,53.86
5,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,mip,Optimal Feasible,7.0,7.0,2.377528667449951,0.0,11.55
5,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,mip,Optimal Feasible,7.0,7.0,2.377528667449951,0.0,11.55
5,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,lp,Optimal Feasible,7.0,1.9999999999886005,0.031771183013916016,71.42857142873427,11.55
5,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,mip,Optimal Feasible,7.0,7.0,2.377528667449951,0.0,11.55
5,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,lp,Optimal Feasible,7.0,1.9999999999886005,0.031771183013916016,71.42857142873427,11.55
5,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,sdp,Optimal Feasible,7.0,2.3012620140152267,0.7352416515350342,67.12482837121104,13.96
5,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,mip,Optimal Feasible,7.0,7.0,2.377528667449951,0.0,11.55
5,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,lp,Optimal Feasible,7.0,1.9999999999886005,0.031771183013916016,71.42857142873427,11.55
5,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,sdp,Optimal Feasible,7.0,2.3012620140152267,0.7352416515350342,67.12482837121104,13.96
5,15_Vertices_0.6_Sparsity,15,0.6,46,105.0,0.4380952380952381,qesdp,Optimal Feasible,7.0,7.915457458034603,8.930639266967773,-13.077963686208616,45.76
5,15_Vertices_0.8_Sparsity,15,0.8,18,105.0,0.17142857142857143,mip,Optimal Feasible,4.0,4.0,0.2819352149963379,0.0,4.8
5,15_Vertices_0.8_Sparsity,15,0.8,18,105.0,0.17142857142857143,mip,Optimal Feasible,4.0,4.0,0.2819352149963379,0.0,4.8
5,15_Vertices_0.8_Sparsity,15,0.8,18,105.0,0.17142857142857143,lp,Optimal Feasible,4.0,1.9999999998776083,0.03120732307434082,50.000000003059796,4.8
5,15_Vertices_0.8_Sparsity,15,0.8,18,105.0,0.17142857142857143,mip,Optimal Feasible,4.0,4.0,0.2819352149963379,0.0,4.8
5,15_Vertices_0.8_Sparsity,15,0.8,18,105.0,0.17142857142857143,lp,Optimal Feasible,4.0,1.9999999998776083,0.03120732307434082,50.000000003059796,4.8
5,15_Vertices_0.8_Sparsity,15,0.8,18,105.0,0.17142857142857143,sdp,Optimal Feasible,4.0,2.293387578648705,0.40041136741638184,42.665310533782375,7.21
5,15_Vertices_0.8_Sparsity,15,0.8,18,105.0,0.17142857142857143,mip,Optimal Feasible,4.0,4.0,0.2819352149963379,0.0,4.8
5,15_Vertices_0.8_Sparsity,15,0.8,18,105.0,0.17142857142857143,lp,Optimal Feasible,4.0,1.9999999998776083,0.03120732307434082,50.000000003059796,4.8
5,15_Vertices_0.8_Sparsity,15,0.8,18,105.0,0.17142857142857143,sdp,Optimal Feasible,4.0,2.293387578648705,0.40041136741638184,42.665310533782375,7.21
5,15_Vertices_0.8_Sparsity,15,0.8,18,105.0,0.17142857142857143,qesdp,Optimal Feasible,4.0,4.415044477923114,4.158543109893799,-10.37611194807786,30.61
