Simulation,Instance,Vertices,Sparsity,Edges,Size,Density,Method,status,Actual Optimal Coloring,Optimal Coloring,Solution Time,Gap,Complexity
2,15_Vertices_0.6_Sparsity,15,0.6,38,105.0,0.3619047619047619,lp,Optimal Feasible,6.0,1.9999999976620295,0.045274972915649414,66.66666670563285,9.15
2,15_Vertices_0.6_Sparsity,15,0.6,38,105.0,0.3619047619047619,mip,Optimal Feasible,6.0,6.0,1.3653192520141602,0.0,9.15
2,15_Vertices_0.6_Sparsity,15,0.6,38,105.0,0.3619047619047619,lp,Optimal Feasible,6.0,1.9999999976620295,0.045274972915649414,66.66666670563285,9.15
2,15_Vertices_0.6_Sparsity,15,0.6,38,105.0,0.3619047619047619,sdp,Optimal Feasible,6.0,2.294305570639893,0.47435927391052246,61.761573822668446,11.56
2,15_Vertices_0.6_Sparsity,15,0.6,38,105.0,0.3619047619047619,mip,Optimal Feasible,6.0,6.0,1.3653192520141602,0.0,9.15
2,15_Vertices_0.6_Sparsity,15,0.6,38,105.0,0.3619047619047619,lp,Optimal Feasible,6.0,1.9999999976620295,0.045274972915649414,66.66666670563285,9.15
2,15_Vertices_0.6_Sparsity,15,0.6,38,105.0,0.3619047619047619,sdp,Optimal Feasible,6.0,2.294305570639893,0.47435927391052246,61.761573822668446,11.56
2,15_Vertices_0.6_Sparsity,15,0.6,38,105.0,0.3619047619047619,qesdp,Optimal Feasible,6.0,6.897555658985448,6.666170597076416,-14.959260983090802,13.81
2,15_Vertices_0.8_Sparsity,15,0.8,27,105.0,0.2571428571428571,mip,Optimal Feasible,5.0,5.0,1.0607938766479492,0.0,7.5
2,15_Vertices_0.8_Sparsity,15,0.8,27,105.0,0.2571428571428571,mip,Optimal Feasible,5.0,5.0,1.0607938766479492,0.0,7.5
2,15_Vertices_0.8_Sparsity,15,0.8,27,105.0,0.2571428571428571,lp,Optimal Feasible,5.0,1.9999999999547822,0.046716928482055664,60.000000000904365,7.5
2,15_Vertices_0.8_Sparsity,15,0.8,27,105.0,0.2571428571428571,mip,Optimal Feasible,5.0,5.0,1.0607938766479492,0.0,7.5
2,15_Vertices_0.8_Sparsity,15,0.8,27,105.0,0.2571428571428571,lp,Optimal Feasible,5.0,1.9999999999547822,0.046716928482055664,60.000000000904365,7.5
2,15_Vertices_0.8_Sparsity,15,0.8,27,105.0,0.2571428571428571,sdp,Optimal Feasible,5.0,2.2940845800415097,0.4509420394897461,54.1183083991698,9.91
2,15_Vertices_0.8_Sparsity,15,0.8,27,105.0,0.2571428571428571,mip,Optimal Feasible,5.0,5.0,1.0607938766479492,0.0,7.5
2,15_Vertices_0.8_Sparsity,15,0.8,27,105.0,0.2571428571428571,lp,Optimal Feasible,5.0,1.9999999999547822,0.046716928482055664,60.000000000904365,7.5
2,15_Vertices_0.8_Sparsity,15,0.8,27,105.0,0.2571428571428571,sdp,Optimal Feasible,5.0,2.2940845800415097,0.4509420394897461,54.1183083991698,9.91
2,15_Vertices_0.8_Sparsity,15,0.8,27,105.0,0.2571428571428571,qesdp,Optimal Feasible,5.0,5.607077838419481,5.3607282638549805,-12.141556768389616,12.16
3,15_Vertices_0.2_Sparsity,15,0.2,82,105.0,0.780952380952381,mip,Optimal Feasible,12.0,12.0,26.3017098903656,0.0,15.3
3,15_Vertices_0.2_Sparsity,15,0.2,82,105.0,0.780952380952381,mip,Optimal Feasible,12.0,12.0,26.3017098903656,0.0,15.3
3,15_Vertices_0.2_Sparsity,15,0.2,82,105.0,0.780952380952381,lp,Optimal Feasible,12.0,1.9999999997333449,0.03539252281188965,83.33333333555547,15.3
3,15_Vertices_0.2_Sparsity,15,0.2,82,105.0,0.780952380952381,mip,Optimal Feasible,12.0,12.0,26.3017098903656,0.0,15.3
3,15_Vertices_0.2_Sparsity,15,0.2,82,105.0,0.780952380952381,lp,Optimal Feasible,12.0,1.9999999997333449,0.03539252281188965,83.33333333555547,15.3
3,15_Vertices_0.2_Sparsity,15,0.2,82,105.0,0.780952380952381,sdp,Optimal Feasible,12.0,2.3015081555178627,0.9615168571472168,80.82076537068448,17.71
3,15_Vertices_0.2_Sparsity,15,0.2,82,105.0,0.780952380952381,mip,Optimal Feasible,12.0,12.0,26.3017098903656,0.0,15.3
3,15_Vertices_0.2_Sparsity,15,0.2,82,105.0,0.780952380952381,lp,Optimal Feasible,12.0,1.9999999997333449,0.03539252281188965,83.33333333555547,15.3
3,15_Vertices_0.2_Sparsity,15,0.2,82,105.0,0.780952380952381,sdp,Optimal Feasible,12.0,2.3015081555178627,0.9615168571472168,80.82076537068448,17.71
3,15_Vertices_0.2_Sparsity,15,0.2,82,105.0,0.780952380952381,qesdp,Optimal Feasible,12.0,13.587309886121226,7.025004148483276,-13.227582384343547,19.96
3,15_Vertices_0.4_Sparsity,15,0.4,65,105.0,0.6190476190476191,mip,Optimal Feasible,8.0,8.0,6.4644153118133545,0.0,13.05
3,15_Vertices_0.4_Sparsity,15,0.4,65,105.0,0.6190476190476191,mip,Optimal Feasible,8.0,8.0,6.4644153118133545,0.0,13.05
3,15_Vertices_0.4_Sparsity,15,0.4,65,105.0,0.6190476190476191,lp,Optimal Feasible,8.0,1.9999999999620657,0.03130006790161133,75.00000000047417,13.05
3,15_Vertices_0.4_Sparsity,15,0.4,65,105.0,0.6190476190476191,mip,Optimal Feasible,8.0,8.0,6.4644153118133545,0.0,13.05
3,15_Vertices_0.4_Sparsity,15,0.4,65,105.0,0.6190476190476191,lp,Optimal Feasible,8.0,1.9999999999620657,0.03130006790161133,75.00000000047417,13.05
3,15_Vertices_0.4_Sparsity,15,0.4,65,105.0,0.6190476190476191,sdp,Optimal Feasible,8.0,2.3013773407519715,0.8200197219848633,71.23278324060036,15.46
3,15_Vertices_0.4_Sparsity,15,0.4,65,105.0,0.6190476190476191,mip,Optimal Feasible,8.0,8.0,6.4644153118133545,0.0,13.05
3,15_Vertices_0.4_Sparsity,15,0.4,65,105.0,0.6190476190476191,lp,Optimal Feasible,8.0,1.9999999999620657,0.03130006790161133,75.00000000047417,13.05
3,15_Vertices_0.4_Sparsity,15,0.4,65,105.0,0.6190476190476191,sdp,Optimal Feasible,8.0,2.3013773407519715,0.8200197219848633,71.23278324060036,15.46
3,15_Vertices_0.4_Sparsity,15,0.4,65,105.0,0.6190476190476191,qesdp,Optimal Feasible,8.0,9.210110311053784,12.17419719696045,-15.126378888172297,17.71
3,15_Vertices_0.6_Sparsity,15,0.6,44,105.0,0.41904761904761906,mip,Optimal Feasible,6.0,6.0,1.2066760063171387,0.0,10.5
3,15_Vertices_0.6_Sparsity,15,0.6,44,105.0,0.41904761904761906,mip,Optimal Feasible,6.0,6.0,1.2066760063171387,0.0,10.5
3,15_Vertices_0.6_Sparsity,15,0.6,44,105.0,0.41904761904761906,lp,Optimal Feasible,6.0,1.999999999992344,0.034590721130371094,66.66666666679427,10.5
3,15_Vertices_0.6_Sparsity,15,0.6,44,105.0,0.41904761904761906,mip,Optimal Feasible,6.0,6.0,1.2066760063171387,0.0,10.5
