Reformulation,LowerBound,Beta,Gamma,Theta,Instance,Simulation
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.807108957141973,-0.47772963750975417,5.1459714977238376,0.7093821510297483,10_Vertices_0.6_Sparsity,2
['vertex_to_global_color'],2.365584208361661,0.9674144448160976,0.960467873047495,0.2079002079002079,10_Vertices_0.6_Sparsity,2
vertex_unique_color,2.342350922840097,0.9515844679595872,1.6271941698556367,0.615595075239398,10_Vertices_0.8_Sparsity,2
adjacent_vertex,2.308761393937959,1.0001867926634993,1.00794986427061,0.376940133037694,10_Vertices_0.8_Sparsity,2
vertex_to_global_color,2.3749751937936936,0.9043788219758411,1.2087744843380723,0.26246719160104987,10_Vertices_0.8_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color']",2.402381980158693,0.8647226084611083,2.378937432775538,0.6618531889290012,10_Vertices_0.8_Sparsity,2
"['vertex_to_global_color', 'adjacent_vertex']",3.6084269169440333,-0.8803625279195931,1.567857378044765,0.4900181488203267,10_Vertices_0.8_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",3.6544204586053306,-0.9469128225848759,4.794177904279683,0.7192807192807192,10_Vertices_0.8_Sparsity,2
['vertex_to_global_color'],2.3749751937936936,0.9043788219758411,1.060427017099708,0.26246719160104987,10_Vertices_0.8_Sparsity,2
vertex_unique_color,2.342350922840097,0.9515844679595872,1.6271941698556367,0.615595075239398,10_Vertices_0.8_Sparsity,2
adjacent_vertex,2.308761393937959,1.0001867926634993,1.00794986427061,0.376940133037694,10_Vertices_0.8_Sparsity,2
vertex_to_global_color,2.3749751937936936,0.9043788219758411,1.2087744843380723,0.26246719160104987,10_Vertices_0.8_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color']",2.402381980158693,0.8647226084611083,2.378937432775538,0.6618531889290012,10_Vertices_0.8_Sparsity,2
"['vertex_to_global_color', 'adjacent_vertex']",3.6084269169440333,-0.8803625279195931,1.567857378044765,0.4900181488203267,10_Vertices_0.8_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",3.6544204586053306,-0.9469128225848759,4.794177904279683,0.7192807192807192,10_Vertices_0.8_Sparsity,2
['vertex_to_global_color'],2.3749751937936936,0.9043788219758411,1.060427017099708,0.26246719160104987,10_Vertices_0.8_Sparsity,2
vertex_unique_color,2.342350922840097,0.9515844679595872,1.6271941698556367,0.615595075239398,10_Vertices_0.8_Sparsity,2
adjacent_vertex,2.308761393937959,1.0001867926634993,1.00794986427061,0.376940133037694,10_Vertices_0.8_Sparsity,2
vertex_to_global_color,2.3749751937936936,0.9043788219758411,1.2087744843380723,0.26246719160104987,10_Vertices_0.8_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color']",2.402381980158693,0.8647226084611083,2.378937432775538,0.6618531889290012,10_Vertices_0.8_Sparsity,2
"['vertex_to_global_color', 'adjacent_vertex']",3.6084269169440333,-0.8803625279195931,1.567857378044765,0.4900181488203267,10_Vertices_0.8_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",3.6544204586053306,-0.9469128225848759,4.794177904279683,0.7192807192807192,10_Vertices_0.8_Sparsity,2
['vertex_to_global_color'],2.3749751937936936,0.9043788219758411,1.060427017099708,0.26246719160104987,10_Vertices_0.8_Sparsity,2
vertex_unique_color,2.342350922840097,0.9515844679595872,1.6271941698556367,0.615595075239398,10_Vertices_0.8_Sparsity,2
adjacent_vertex,2.308761393937959,1.0001867926634993,1.00794986427061,0.376940133037694,10_Vertices_0.8_Sparsity,2
vertex_to_global_color,2.3749751937936936,0.9043788219758411,1.2087744843380723,0.26246719160104987,10_Vertices_0.8_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color']",2.402381980158693,0.8647226084611083,2.378937432775538,0.6618531889290012,10_Vertices_0.8_Sparsity,2
"['vertex_to_global_color', 'adjacent_vertex']",3.6084269169440333,-0.8803625279195931,1.567857378044765,0.4900181488203267,10_Vertices_0.8_Sparsity,2
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",3.6544204586053306,-0.9469128225848759,4.794177904279683,0.7192807192807192,10_Vertices_0.8_Sparsity,2
['vertex_to_global_color'],2.3749751937936936,0.9043788219758411,1.060427017099708,0.26246719160104987,10_Vertices_0.8_Sparsity,2
vertex_unique_color,2.3432313466390515,0.9944294052451051,1.9711015914727537,0.45408678102926336,10_Vertices_0.2_Sparsity,3
adjacent_vertex,2.3026921262703226,1.0015559814356345,2.820711173999466,0.5457598656591099,10_Vertices_0.2_Sparsity,3
vertex_to_global_color,2.3514944075901494,0.9929768037175136,1.1286809772228399,0.15600624024961,10_Vertices_0.2_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color']",2.366589465247951,0.9903231740344487,2.669418896050214,0.5041246562786434,10_Vertices_0.2_Sparsity,3
"['vertex_to_global_color', 'adjacent_vertex']",8.581583442981852,-0.10223923104248271,3.865000816339224,0.5809450038729667,10_Vertices_0.2_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",8.668153435348026,-0.11745776856736787,7.094954505285473,0.6892590465249856,10_Vertices_0.2_Sparsity,3
['vertex_to_global_color'],2.3514944075901494,0.9929768037175136,1.6516589827117494,0.15600624024961,10_Vertices_0.2_Sparsity,3
vertex_unique_color,2.3432313466390515,0.9944294052451051,1.9711015914727537,0.45408678102926336,10_Vertices_0.2_Sparsity,3
adjacent_vertex,2.3026921262703226,1.0015559814356345,2.820711173999466,0.5457598656591099,10_Vertices_0.2_Sparsity,3
vertex_to_global_color,2.3514944075901494,0.9929768037175136,1.1286809772228399,0.15600624024961,10_Vertices_0.2_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color']",2.366589465247951,0.9903231740344487,2.669418896050214,0.5041246562786434,10_Vertices_0.2_Sparsity,3
"['vertex_to_global_color', 'adjacent_vertex']",8.581583442981852,-0.10223923104248271,3.865000816339224,0.5809450038729667,10_Vertices_0.2_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",8.668153435348026,-0.11745776856736787,7.094954505285473,0.6892590465249856,10_Vertices_0.2_Sparsity,3
['vertex_to_global_color'],2.3514944075901494,0.9929768037175136,1.6516589827117494,0.15600624024961,10_Vertices_0.2_Sparsity,3
vertex_unique_color,2.3432313466390515,0.9944294052451051,1.9711015914727537,0.45408678102926336,10_Vertices_0.2_Sparsity,3
adjacent_vertex,2.3026921262703226,1.0015559814356345,2.820711173999466,0.5457598656591099,10_Vertices_0.2_Sparsity,3
vertex_to_global_color,2.3514944075901494,0.9929768037175136,1.1286809772228399,0.15600624024961,10_Vertices_0.2_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color']",2.366589465247951,0.9903231740344487,2.669418896050214,0.5041246562786434,10_Vertices_0.2_Sparsity,3
"['vertex_to_global_color', 'adjacent_vertex']",8.581583442981852,-0.10223923104248271,3.865000816339224,0.5809450038729667,10_Vertices_0.2_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",8.668153435348026,-0.11745776856736787,7.094954505285473,0.6892590465249856,10_Vertices_0.2_Sparsity,3
['vertex_to_global_color'],2.3514944075901494,0.9929768037175136,1.6516589827117494,0.15600624024961,10_Vertices_0.2_Sparsity,3
vertex_unique_color,2.3432313466390515,0.9944294052451051,1.9711015914727537,0.45408678102926336,10_Vertices_0.2_Sparsity,3
adjacent_vertex,2.3026921262703226,1.0015559814356345,2.820711173999466,0.5457598656591099,10_Vertices_0.2_Sparsity,3
vertex_to_global_color,2.3514944075901494,0.9929768037175136,1.1286809772228399,0.15600624024961,10_Vertices_0.2_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color']",2.366589465247951,0.9903231740344487,2.669418896050214,0.5041246562786434,10_Vertices_0.2_Sparsity,3
"['vertex_to_global_color', 'adjacent_vertex']",8.581583442981852,-0.10223923104248271,3.865000816339224,0.5809450038729667,10_Vertices_0.2_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",8.668153435348026,-0.11745776856736787,7.094954505285473,0.6892590465249856,10_Vertices_0.2_Sparsity,3
['vertex_to_global_color'],2.3514944075901494,0.9929768037175136,1.6516589827117494,0.15600624024961,10_Vertices_0.2_Sparsity,3
vertex_unique_color,2.3446466573478153,0.9909365917906064,2.058067679010264,0.48859934853420195,10_Vertices_0.4_Sparsity,3
adjacent_vertex,2.300910496916631,1.002793109531307,2.2465690545110495,0.5098855359001041,10_Vertices_0.4_Sparsity,3
vertex_to_global_color,2.3617868901786814,0.9862900139329397,1.4693127492216944,0.17513134851138354,10_Vertices_0.4_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color']",2.3678835793144435,0.9846372510432608,2.870237660305951,0.5386875612144956,10_Vertices_0.4_Sparsity,3
"['vertex_to_global_color', 'adjacent_vertex']",6.506257434026132,-0.137242277070408,2.900223889685149,0.5560791705937794,10_Vertices_0.4_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",7.047630845761131,-0.28400421038367096,7.914865713027757,0.6882859033752482,10_Vertices_0.4_Sparsity,3
['vertex_to_global_color'],2.3617868901786814,0.9862900139329397,1.2612202456229098,0.17513134851138354,10_Vertices_0.4_Sparsity,3
vertex_unique_color,2.3446466573478153,0.9909365917906064,2.058067679010264,0.48859934853420195,10_Vertices_0.4_Sparsity,3
adjacent_vertex,2.300910496916631,1.002793109531307,2.2465690545110495,0.5098855359001041,10_Vertices_0.4_Sparsity,3
vertex_to_global_color,2.3617868901786814,0.9862900139329397,1.4693127492216944,0.17513134851138354,10_Vertices_0.4_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color']",2.3678835793144435,0.9846372510432608,2.870237660305951,0.5386875612144956,10_Vertices_0.4_Sparsity,3
"['vertex_to_global_color', 'adjacent_vertex']",6.506257434026132,-0.137242277070408,2.900223889685149,0.5560791705937794,10_Vertices_0.4_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",7.047630845761131,-0.28400421038367096,7.914865713027757,0.6882859033752482,10_Vertices_0.4_Sparsity,3
['vertex_to_global_color'],2.3617868901786814,0.9862900139329397,1.2612202456229098,0.17513134851138354,10_Vertices_0.4_Sparsity,3
vertex_unique_color,2.3446466573478153,0.9909365917906064,2.058067679010264,0.48859934853420195,10_Vertices_0.4_Sparsity,3
adjacent_vertex,2.300910496916631,1.002793109531307,2.2465690545110495,0.5098855359001041,10_Vertices_0.4_Sparsity,3
vertex_to_global_color,2.3617868901786814,0.9862900139329397,1.4693127492216944,0.17513134851138354,10_Vertices_0.4_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color']",2.3678835793144435,0.9846372510432608,2.870237660305951,0.5386875612144956,10_Vertices_0.4_Sparsity,3
"['vertex_to_global_color', 'adjacent_vertex']",6.506257434026132,-0.137242277070408,2.900223889685149,0.5560791705937794,10_Vertices_0.4_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",7.047630845761131,-0.28400421038367096,7.914865713027757,0.6882859033752482,10_Vertices_0.4_Sparsity,3
['vertex_to_global_color'],2.3617868901786814,0.9862900139329397,1.2612202456229098,0.17513134851138354,10_Vertices_0.4_Sparsity,3
vertex_unique_color,2.3446466573478153,0.9909365917906064,2.058067679010264,0.48859934853420195,10_Vertices_0.4_Sparsity,3
adjacent_vertex,2.300910496916631,1.002793109531307,2.2465690545110495,0.5098855359001041,10_Vertices_0.4_Sparsity,3
vertex_to_global_color,2.3617868901786814,0.9862900139329397,1.4693127492216944,0.17513134851138354,10_Vertices_0.4_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color']",2.3678835793144435,0.9846372510432608,2.870237660305951,0.5386875612144956,10_Vertices_0.4_Sparsity,3
"['vertex_to_global_color', 'adjacent_vertex']",6.506257434026132,-0.137242277070408,2.900223889685149,0.5560791705937794,10_Vertices_0.4_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",7.047630845761131,-0.28400421038367096,7.914865713027757,0.6882859033752482,10_Vertices_0.4_Sparsity,3
['vertex_to_global_color'],2.3617868901786814,0.9862900139329397,1.2612202456229098,0.17513134851138354,10_Vertices_0.4_Sparsity,3
vertex_unique_color,2.3439743048764288,0.9802053961086925,2.5941042517495325,0.5415162454873647,10_Vertices_0.6_Sparsity,3
adjacent_vertex,2.3059918239998334,1.0026873134016823,1.9497058786796388,0.4641350210970464,10_Vertices_0.6_Sparsity,3
vertex_to_global_color,2.365584208361656,0.9674144448160996,1.4004462817486585,0.2079002079002079,10_Vertices_0.6_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color']",2.3942887815434712,0.9504241423052967,3.2997581252836095,0.5907626208378088,10_Vertices_0.6_Sparsity,3
"['vertex_to_global_color', 'adjacent_vertex']",4.818855178331328,-0.48468225269416493,2.638590882030915,0.530209617755857,10_Vertices_0.6_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.630404705137084,-0.3731379866431179,7.192954410154575,0.6978588421887391,10_Vertices_0.6_Sparsity,3
['vertex_to_global_color'],2.365584208361656,0.9674144448160996,1.3744145674355868,0.2079002079002079,10_Vertices_0.6_Sparsity,3
vertex_unique_color,2.3439743048764288,0.9802053961086925,2.5941042517495325,0.5415162454873647,10_Vertices_0.6_Sparsity,3
adjacent_vertex,2.3059918239998334,1.0026873134016823,1.9497058786796388,0.4641350210970464,10_Vertices_0.6_Sparsity,3
vertex_to_global_color,2.365584208361656,0.9674144448160996,1.4004462817486585,0.2079002079002079,10_Vertices_0.6_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color']",2.3942887815434712,0.9504241423052967,3.2997581252836095,0.5907626208378088,10_Vertices_0.6_Sparsity,3
"['vertex_to_global_color', 'adjacent_vertex']",4.818855178331328,-0.48468225269416493,2.638590882030915,0.530209617755857,10_Vertices_0.6_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.630404705137084,-0.3731379866431179,7.192954410154575,0.6978588421887391,10_Vertices_0.6_Sparsity,3
['vertex_to_global_color'],2.365584208361656,0.9674144448160996,1.3744145674355868,0.2079002079002079,10_Vertices_0.6_Sparsity,3
vertex_unique_color,2.3439743048764288,0.9802053961086925,2.5941042517495325,0.5415162454873647,10_Vertices_0.6_Sparsity,3
adjacent_vertex,2.3059918239998334,1.0026873134016823,1.9497058786796388,0.4641350210970464,10_Vertices_0.6_Sparsity,3
vertex_to_global_color,2.365584208361656,0.9674144448160996,1.4004462817486585,0.2079002079002079,10_Vertices_0.6_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color']",2.3942887815434712,0.9504241423052967,3.2997581252836095,0.5907626208378088,10_Vertices_0.6_Sparsity,3
"['vertex_to_global_color', 'adjacent_vertex']",4.818855178331328,-0.48468225269416493,2.638590882030915,0.530209617755857,10_Vertices_0.6_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.630404705137084,-0.3731379866431179,7.192954410154575,0.6978588421887391,10_Vertices_0.6_Sparsity,3
['vertex_to_global_color'],2.365584208361656,0.9674144448160996,1.3744145674355868,0.2079002079002079,10_Vertices_0.6_Sparsity,3
vertex_unique_color,2.3439743048764288,0.9802053961086925,2.5941042517495325,0.5415162454873647,10_Vertices_0.6_Sparsity,3
adjacent_vertex,2.3059918239998334,1.0026873134016823,1.9497058786796388,0.4641350210970464,10_Vertices_0.6_Sparsity,3
vertex_to_global_color,2.365584208361656,0.9674144448160996,1.4004462817486585,0.2079002079002079,10_Vertices_0.6_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color']",2.3942887815434712,0.9504241423052967,3.2997581252836095,0.5907626208378088,10_Vertices_0.6_Sparsity,3
"['vertex_to_global_color', 'adjacent_vertex']",4.818855178331328,-0.48468225269416493,2.638590882030915,0.530209617755857,10_Vertices_0.6_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.630404705137084,-0.3731379866431179,7.192954410154575,0.6978588421887391,10_Vertices_0.6_Sparsity,3
['vertex_to_global_color'],2.365584208361656,0.9674144448160996,1.3744145674355868,0.2079002079002079,10_Vertices_0.6_Sparsity,3
vertex_unique_color,2.343500328801226,0.9802075844685013,2.5198100904530074,0.5689001264222503,10_Vertices_0.8_Sparsity,3
adjacent_vertex,2.309897207670718,1.0000917020247102,1.6874428577395566,0.4028021015761821,10_Vertices_0.8_Sparsity,3
vertex_to_global_color,2.368292695582119,0.9655370919968852,1.785576713339614,0.22675736961451248,10_Vertices_0.8_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color']",2.396622364262545,0.9487734568517375,3.2344213374421615,0.6172839506172839,10_Vertices_0.8_Sparsity,3
"['vertex_to_global_color', 'adjacent_vertex']",4.631726945092091,-0.37381446773500726,2.3899271827763364,0.4918032786885246,10_Vertices_0.8_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.456596714202885,-0.2701839125516848,7.013593476616343,0.695807314897413,10_Vertices_0.8_Sparsity,3
['vertex_to_global_color'],2.368292695582119,0.9655370919968852,1.3681423486223203,0.22675736961451248,10_Vertices_0.8_Sparsity,3
vertex_unique_color,2.343500328801226,0.9802075844685013,2.5198100904530074,0.5689001264222503,10_Vertices_0.8_Sparsity,3
adjacent_vertex,2.309897207670718,1.0000917020247102,1.6874428577395566,0.4028021015761821,10_Vertices_0.8_Sparsity,3
vertex_to_global_color,2.368292695582119,0.9655370919968852,1.785576713339614,0.22675736961451248,10_Vertices_0.8_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color']",2.396622364262545,0.9487734568517375,3.2344213374421615,0.6172839506172839,10_Vertices_0.8_Sparsity,3
"['vertex_to_global_color', 'adjacent_vertex']",4.631726945092091,-0.37381446773500726,2.3899271827763364,0.4918032786885246,10_Vertices_0.8_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.456596714202885,-0.2701839125516848,7.013593476616343,0.695807314897413,10_Vertices_0.8_Sparsity,3
['vertex_to_global_color'],2.368292695582119,0.9655370919968852,1.3681423486223203,0.22675736961451248,10_Vertices_0.8_Sparsity,3
vertex_unique_color,2.343500328801226,0.9802075844685013,2.5198100904530074,0.5689001264222503,10_Vertices_0.8_Sparsity,3
adjacent_vertex,2.309897207670718,1.0000917020247102,1.6874428577395566,0.4028021015761821,10_Vertices_0.8_Sparsity,3
vertex_to_global_color,2.368292695582119,0.9655370919968852,1.785576713339614,0.22675736961451248,10_Vertices_0.8_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color']",2.396622364262545,0.9487734568517375,3.2344213374421615,0.6172839506172839,10_Vertices_0.8_Sparsity,3
"['vertex_to_global_color', 'adjacent_vertex']",4.631726945092091,-0.37381446773500726,2.3899271827763364,0.4918032786885246,10_Vertices_0.8_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.456596714202885,-0.2701839125516848,7.013593476616343,0.695807314897413,10_Vertices_0.8_Sparsity,3
['vertex_to_global_color'],2.368292695582119,0.9655370919968852,1.3681423486223203,0.22675736961451248,10_Vertices_0.8_Sparsity,3
vertex_unique_color,2.343500328801226,0.9802075844685013,2.5198100904530074,0.5689001264222503,10_Vertices_0.8_Sparsity,3
adjacent_vertex,2.309897207670718,1.0000917020247102,1.6874428577395566,0.4028021015761821,10_Vertices_0.8_Sparsity,3
vertex_to_global_color,2.368292695582119,0.9655370919968852,1.785576713339614,0.22675736961451248,10_Vertices_0.8_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color']",2.396622364262545,0.9487734568517375,3.2344213374421615,0.6172839506172839,10_Vertices_0.8_Sparsity,3
"['vertex_to_global_color', 'adjacent_vertex']",4.631726945092091,-0.37381446773500726,2.3899271827763364,0.4918032786885246,10_Vertices_0.8_Sparsity,3
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",4.456596714202885,-0.2701839125516848,7.013593476616343,0.695807314897413,10_Vertices_0.8_Sparsity,3
['vertex_to_global_color'],2.368292695582119,0.9655370919968852,1.3681423486223203,0.22675736961451248,10_Vertices_0.8_Sparsity,3
vertex_unique_color,2.3432896539151518,0.9952647187465737,2.4634163451420554,0.44510385756676557,10_Vertices_0.2_Sparsity,4
adjacent_vertex,2.3066573245195827,1.000741728127695,3.3775601543318134,0.547945205479452,10_Vertices_0.2_Sparsity,4
vertex_to_global_color,2.3511518945071277,0.9940892115869311,1.4315089442300948,0.15128593040847202,10_Vertices_0.2_Sparsity,4
"['vertex_to_global_color', 'vertex_unique_color']",2.366295676318014,0.9918250193716822,3.1792353560154334,0.49504950495049505,10_Vertices_0.2_Sparsity,4
"['vertex_to_global_color', 'adjacent_vertex']",1.0000000000005018,1.196103981699462,5.365718695194668,0.5816554809843401,10_Vertices_0.2_Sparsity,4
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",9.46989475836321,-0.07025537393224725,11.172562609610663,0.6867671691792295,10_Vertices_0.2_Sparsity,4
['vertex_to_global_color'],2.3511518945071277,0.9940892115869311,1.3979852683269027,0.15128593040847202,10_Vertices_0.2_Sparsity,4
vertex_unique_color,2.3432896539151518,0.9952647187465737,2.4634163451420554,0.44510385756676557,10_Vertices_0.2_Sparsity,4
adjacent_vertex,2.3066573245195827,1.000741728127695,3.3775601543318134,0.547945205479452,10_Vertices_0.2_Sparsity,4
vertex_to_global_color,2.3511518945071277,0.9940892115869311,1.4315089442300948,0.15128593040847202,10_Vertices_0.2_Sparsity,4
"['vertex_to_global_color', 'vertex_unique_color']",2.366295676318014,0.9918250193716822,3.1792353560154334,0.49504950495049505,10_Vertices_0.2_Sparsity,4
"['vertex_to_global_color', 'adjacent_vertex']",1.0000000000005018,1.196103981699462,5.365718695194668,0.5816554809843401,10_Vertices_0.2_Sparsity,4
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",9.46989475836321,-0.07025537393224725,11.172562609610663,0.6867671691792295,10_Vertices_0.2_Sparsity,4
['vertex_to_global_color'],2.3511518945071277,0.9940892115869311,1.3979852683269027,0.15128593040847202,10_Vertices_0.2_Sparsity,4
vertex_unique_color,2.3432896539151518,0.9952647187465737,2.4634163451420554,0.44510385756676557,10_Vertices_0.2_Sparsity,4
adjacent_vertex,2.3066573245195827,1.000741728127695,3.3775601543318134,0.547945205479452,10_Vertices_0.2_Sparsity,4
vertex_to_global_color,2.3511518945071277,0.9940892115869311,1.4315089442300948,0.15128593040847202,10_Vertices_0.2_Sparsity,4
"['vertex_to_global_color', 'vertex_unique_color']",2.366295676318014,0.9918250193716822,3.1792353560154334,0.49504950495049505,10_Vertices_0.2_Sparsity,4
"['vertex_to_global_color', 'adjacent_vertex']",1.0000000000005018,1.196103981699462,5.365718695194668,0.5816554809843401,10_Vertices_0.2_Sparsity,4
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",9.46989475836321,-0.07025537393224725,11.172562609610663,0.6867671691792295,10_Vertices_0.2_Sparsity,4
['vertex_to_global_color'],2.3511518945071277,0.9940892115869311,1.3979852683269027,0.15128593040847202,10_Vertices_0.2_Sparsity,4
vertex_unique_color,2.3432896539151518,0.9952647187465737,2.4634163451420554,0.44510385756676557,10_Vertices_0.2_Sparsity,4
adjacent_vertex,2.3066573245195827,1.000741728127695,3.3775601543318134,0.547945205479452,10_Vertices_0.2_Sparsity,4
vertex_to_global_color,2.3511518945071277,0.9940892115869311,1.4315089442300948,0.15128593040847202,10_Vertices_0.2_Sparsity,4
"['vertex_to_global_color', 'vertex_unique_color']",2.366295676318014,0.9918250193716822,3.1792353560154334,0.49504950495049505,10_Vertices_0.2_Sparsity,4
"['vertex_to_global_color', 'adjacent_vertex']",1.0000000000005018,1.196103981699462,5.365718695194668,0.5816554809843401,10_Vertices_0.2_Sparsity,4
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",9.46989475836321,-0.07025537393224725,11.172562609610663,0.6867671691792295,10_Vertices_0.2_Sparsity,4
['vertex_to_global_color'],2.3511518945071277,0.9940892115869311,1.3979852683269027,0.15128593040847202,10_Vertices_0.2_Sparsity,4
vertex_unique_color,2.3448002920566773,0.990936851641981,2.5361124800695753,0.47318611987381703,10_Vertices_0.4_Sparsity,4
adjacent_vertex,2.2998852801110816,1.003113461426696,3.066728511378461,0.527803958529689,10_Vertices_0.4_Sparsity,4
vertex_to_global_color,2.3609263279571318,0.9865650294375922,1.421632120597188,0.16638935108153077,10_Vertices_0.4_Sparsity,4
"['vertex_to_global_color', 'vertex_unique_color']",2.367270271861707,0.9848451650520343,2.818883896216843,0.5233111322549953,10_Vertices_0.4_Sparsity,4
"['vertex_to_global_color', 'adjacent_vertex']",7.046052075888124,-0.283588212288785,3.447983765763154,0.5684754521963824,10_Vertices_0.4_Sparsity,4
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",7.558145364020298,-0.42241841343645786,7.3518828815770405,0.6890130353817505,10_Vertices_0.4_Sparsity,4
['vertex_to_global_color'],2.3609263279571318,0.9865650294375922,1.2667198144658647,0.16638935108153077,10_Vertices_0.4_Sparsity,4
vertex_unique_color,2.3448002920566773,0.990936851641981,2.5361124800695753,0.47318611987381703,10_Vertices_0.4_Sparsity,4
adjacent_vertex,2.2998852801110816,1.003113461426696,3.066728511378461,0.527803958529689,10_Vertices_0.4_Sparsity,4
vertex_to_global_color,2.3609263279571318,0.9865650294375922,1.421632120597188,0.16638935108153077,10_Vertices_0.4_Sparsity,4
"['vertex_to_global_color', 'vertex_unique_color']",2.367270271861707,0.9848451650520343,2.818883896216843,0.5233111322549953,10_Vertices_0.4_Sparsity,4
"['vertex_to_global_color', 'adjacent_vertex']",7.046052075888124,-0.283588212288785,3.447983765763154,0.5684754521963824,10_Vertices_0.4_Sparsity,4
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",7.558145364020298,-0.42241841343645786,7.3518828815770405,0.6890130353817505,10_Vertices_0.4_Sparsity,4
['vertex_to_global_color'],2.3609263279571318,0.9865650294375922,1.2667198144658647,0.16638935108153077,10_Vertices_0.4_Sparsity,4
vertex_unique_color,2.3448002920566773,0.990936851641981,2.5361124800695753,0.47318611987381703,10_Vertices_0.4_Sparsity,4
adjacent_vertex,2.2998852801110816,1.003113461426696,3.066728511378461,0.527803958529689,10_Vertices_0.4_Sparsity,4
vertex_to_global_color,2.3609263279571318,0.9865650294375922,1.421632120597188,0.16638935108153077,10_Vertices_0.4_Sparsity,4
"['vertex_to_global_color', 'vertex_unique_color']",2.367270271861707,0.9848451650520343,2.818883896216843,0.5233111322549953,10_Vertices_0.4_Sparsity,4
"['vertex_to_global_color', 'adjacent_vertex']",7.046052075888124,-0.283588212288785,3.447983765763154,0.5684754521963824,10_Vertices_0.4_Sparsity,4
"['vertex_to_global_color', 'vertex_unique_color', 'adjacent_vertex']",7.558145364020298,-0.42241841343645786,7.3518828815770405,0.6890130353817505,10_Vertices_0.4_Sparsity,4
['vertex_to_global_color'],2.3609263279571318,0.9865650294375922,1.2667198144658647,0.16638935108153077,10_Vertices_0.4_Sparsity,4
vertex_unique_color,2.3448002920566773,0.990936851641981,2.5361124800695753,0.47318611987381703,10_Vertices_0.4_Sparsity,4
adjacent_vertex,2.2998852801110816,1.003113461426696,3.066728511378461,0.527803958529689,10_Vertices_0.4_Sparsity,4
vertex_to_global_color,2.3609263279571318,0.9865650294375922,1.421632120597188,0.16638935108153077,10_Vertices_0.4_Sparsity,4
"['vertex_to_global_color', 'vertex_unique_color']",2.367270271861707,0.9848451650520343,2.818883896216843,0.5233111322549953,10_Vertices_0.4_Sparsity,4
