Simulation,Instance,Vertices,Sparsity,Edges,Size,Density,Method,status,Actual Optimal Coloring,Optimal Coloring,Solution Time,Gap,Complexity
5,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,sdp,Optimal Feasible,9.0,2.3116182853660847,0.09161210060119629,74.31535238482128,5.61
5,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,qesdp,Optimal Feasible,9.0,9.469894759199839,0.7938826084136963,-5.221052879998211,6.61
5,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,mip,Optimal Feasible,6.0,6.0,0.22443842887878418,0.0,3.8
5,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,mip,Optimal Feasible,6.0,6.0,0.22443842887878418,0.0,3.8
5,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,lp,Optimal Feasible,6.0,1.9999999961301076,0.015761852264404297,66.66666673116488,3.8
5,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,mip,Optimal Feasible,6.0,6.0,0.22443842887878418,0.0,3.8
5,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,lp,Optimal Feasible,6.0,1.9999999961301076,0.015761852264404297,66.66666673116488,3.8
5,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,sdp,Optimal Feasible,6.0,2.311320475726348,0.06737971305847168,61.47799207122754,4.91
5,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,mip,Optimal Feasible,6.0,6.0,0.22443842887878418,0.0,3.8
5,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,lp,Optimal Feasible,6.0,1.9999999961301076,0.015761852264404297,66.66666673116488,3.8
5,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,sdp,Optimal Feasible,6.0,2.311320475726348,0.06737971305847168,61.47799207122754,4.91
5,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,qesdp,Optimal Feasible,6.0,7.468638930821616,0.6304571628570557,-24.477315513693597,5.91
5,10_Vertices_0.6_Sparsity,10,0.6,17,45.0,0.37777777777777777,mip,Optimal Feasible,5.0,5.0,0.22194528579711914,0.0,2.9
5,10_Vertices_0.6_Sparsity,10,0.6,17,45.0,0.37777777777777777,mip,Optimal Feasible,5.0,5.0,0.22194528579711914,0.0,2.9
5,10_Vertices_0.6_Sparsity,10,0.6,17,45.0,0.37777777777777777,lp,Optimal Feasible,5.0,1.999999994715139,0.02349257469177246,60.00000010569722,2.9
5,10_Vertices_0.6_Sparsity,10,0.6,17,45.0,0.37777777777777777,mip,Optimal Feasible,5.0,5.0,0.22194528579711914,0.0,2.9
5,10_Vertices_0.6_Sparsity,10,0.6,17,45.0,0.37777777777777777,lp,Optimal Feasible,5.0,1.999999994715139,0.02349257469177246,60.00000010569722,2.9
5,10_Vertices_0.6_Sparsity,10,0.6,17,45.0,0.37777777777777777,sdp,Optimal Feasible,5.0,2.3107209471530585,0.05587482452392578,53.785581056938824,4.01
5,10_Vertices_0.6_Sparsity,10,0.6,17,45.0,0.37777777777777777,mip,Optimal Feasible,5.0,5.0,0.22194528579711914,0.0,2.9
5,10_Vertices_0.6_Sparsity,10,0.6,17,45.0,0.37777777777777777,lp,Optimal Feasible,5.0,1.999999994715139,0.02349257469177246,60.00000010569722,2.9
5,10_Vertices_0.6_Sparsity,10,0.6,17,45.0,0.37777777777777777,sdp,Optimal Feasible,5.0,2.3107209471530585,0.05587482452392578,53.785581056938824,4.01
5,10_Vertices_0.6_Sparsity,10,0.6,17,45.0,0.37777777777777777,qesdp,Optimal Feasible,5.0,5.6491219083663795,0.17973947525024414,-12.98243816732759,5.01
5,10_Vertices_0.8_Sparsity,10,0.8,11,45.0,0.24444444444444444,mip,Optimal Feasible,4.0,4.0,0.1473987102508545,0.0,2.3
5,10_Vertices_0.8_Sparsity,10,0.8,11,45.0,0.24444444444444444,mip,Optimal Feasible,4.0,4.0,0.1473987102508545,0.0,2.3
5,10_Vertices_0.8_Sparsity,10,0.8,11,45.0,0.24444444444444444,lp,Optimal Feasible,4.0,1.9999999905457082,0.017632246017456055,50.00000023635729,2.3
5,10_Vertices_0.8_Sparsity,10,0.8,11,45.0,0.24444444444444444,mip,Optimal Feasible,4.0,4.0,0.1473987102508545,0.0,2.3
5,10_Vertices_0.8_Sparsity,10,0.8,11,45.0,0.24444444444444444,lp,Optimal Feasible,4.0,1.9999999905457082,0.017632246017456055,50.00000023635729,2.3
5,10_Vertices_0.8_Sparsity,10,0.8,11,45.0,0.24444444444444444,sdp,Optimal Feasible,4.0,2.3100521793075295,0.06060624122619629,42.24869551731176,3.41
5,10_Vertices_0.8_Sparsity,10,0.8,11,45.0,0.24444444444444444,mip,Optimal Feasible,4.0,4.0,0.1473987102508545,0.0,2.3
5,10_Vertices_0.8_Sparsity,10,0.8,11,45.0,0.24444444444444444,lp,Optimal Feasible,4.0,1.9999999905457082,0.017632246017456055,50.00000023635729,2.3
5,10_Vertices_0.8_Sparsity,10,0.8,11,45.0,0.24444444444444444,sdp,Optimal Feasible,4.0,2.3100521793075295,0.06060624122619629,42.24869551731176,3.41
5,10_Vertices_0.8_Sparsity,10,0.8,11,45.0,0.24444444444444444,qesdp,Optimal Feasible,4.0,4.553061561818662,0.16324877738952637,-13.826539045466557,4.41
