Simulation,Instance,Vertices,Sparsity,Edges,Size,Density,Method,status,Actual Optimal Coloring,Optimal Coloring,Solution Time,Gap,Complexity
3,10_Vertices_0.2_Sparsity,10,0.2,33,45.0,0.7333333333333333,qesdp,Optimal Feasible,7.0,8.240075134031198,0.7767815589904785,-17.71535905758854,17.51
3,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,mip,Optimal Feasible,6.0,6.0,0.21127033233642578,0.0,3.9
3,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,mip,Optimal Feasible,6.0,6.0,0.21127033233642578,0.0,3.9
3,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,lp,Optimal Feasible,6.0,1.9999999923138299,0.018854856491088867,66.6666667947695,3.9
3,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,mip,Optimal Feasible,6.0,6.0,0.21127033233642578,0.0,3.9
3,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,lp,Optimal Feasible,6.0,1.9999999923138299,0.018854856491088867,66.6666667947695,3.9
3,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,sdp,Optimal Feasible,6.0,2.3113696883038872,0.07749605178833008,61.477171861601875,5.01
3,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,mip,Optimal Feasible,6.0,6.0,0.21127033233642578,0.0,3.9
3,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,lp,Optimal Feasible,6.0,1.9999999923138299,0.018854856491088867,66.6666667947695,3.9
3,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,sdp,Optimal Feasible,6.0,2.3113696883038872,0.07749605178833008,61.477171861601875,5.01
3,10_Vertices_0.4_Sparsity,10,0.4,28,45.0,0.6222222222222222,qesdp,Optimal Feasible,6.0,7.337321911183117,0.8728821277618408,-22.28869851971861,16.11
3,10_Vertices_0.6_Sparsity,10,0.6,15,45.0,0.3333333333333333,mip,Optimal Feasible,4.0,4.0,0.09223341941833496,0.0,2.6
3,10_Vertices_0.6_Sparsity,10,0.6,15,45.0,0.3333333333333333,mip,Optimal Feasible,4.0,4.0,0.09223341941833496,0.0,2.6
3,10_Vertices_0.6_Sparsity,10,0.6,15,45.0,0.3333333333333333,lp,Optimal Feasible,4.0,1.9999999966380009,0.025501012802124023,50.00000008404998,2.6
3,10_Vertices_0.6_Sparsity,10,0.6,15,45.0,0.3333333333333333,mip,Optimal Feasible,4.0,4.0,0.09223341941833496,0.0,2.6
3,10_Vertices_0.6_Sparsity,10,0.6,15,45.0,0.3333333333333333,lp,Optimal Feasible,4.0,1.9999999966380009,0.025501012802124023,50.00000008404998,2.6
3,10_Vertices_0.6_Sparsity,10,0.6,15,45.0,0.3333333333333333,sdp,Optimal Feasible,4.0,2.310426243870709,0.05919384956359863,42.239343903232275,3.71
3,10_Vertices_0.6_Sparsity,10,0.6,15,45.0,0.3333333333333333,mip,Optimal Feasible,4.0,4.0,0.09223341941833496,0.0,2.6
3,10_Vertices_0.6_Sparsity,10,0.6,15,45.0,0.3333333333333333,lp,Optimal Feasible,4.0,1.9999999966380009,0.025501012802124023,50.00000008404998,2.6
3,10_Vertices_0.6_Sparsity,10,0.6,15,45.0,0.3333333333333333,sdp,Optimal Feasible,4.0,2.310426243870709,0.05919384956359863,42.239343903232275,3.71
3,10_Vertices_0.6_Sparsity,10,0.6,15,45.0,0.3333333333333333,qesdp,Optimal Feasible,4.0,4.669535821060458,0.3941507339477539,-16.73839552651144,12.31
3,10_Vertices_0.8_Sparsity,10,0.8,6,45.0,0.13333333333333333,mip,Optimal Feasible,3.0,3.0,0.05484151840209961,0.0,1.3
3,10_Vertices_0.8_Sparsity,10,0.8,6,45.0,0.13333333333333333,mip,Optimal Feasible,3.0,3.0,0.05484151840209961,0.0,1.3
3,10_Vertices_0.8_Sparsity,10,0.8,6,45.0,0.13333333333333333,lp,Optimal Feasible,3.0,1.9999999989430952,0.020183801651000977,33.333333368563494,1.3
3,10_Vertices_0.8_Sparsity,10,0.8,6,45.0,0.13333333333333333,mip,Optimal Feasible,3.0,3.0,0.05484151840209961,0.0,1.3
3,10_Vertices_0.8_Sparsity,10,0.8,6,45.0,0.13333333333333333,lp,Optimal Feasible,3.0,1.9999999989430952,0.020183801651000977,33.333333368563494,1.3
3,10_Vertices_0.8_Sparsity,10,0.8,6,45.0,0.13333333333333333,sdp,Optimal Feasible,3.0,2.3074854268757194,0.04788327217102051,23.083819104142687,2.41
3,10_Vertices_0.8_Sparsity,10,0.8,6,45.0,0.13333333333333333,mip,Optimal Feasible,3.0,3.0,0.05484151840209961,0.0,1.3
3,10_Vertices_0.8_Sparsity,10,0.8,6,45.0,0.13333333333333333,lp,Optimal Feasible,3.0,1.9999999989430952,0.020183801651000977,33.333333368563494,1.3
3,10_Vertices_0.8_Sparsity,10,0.8,6,45.0,0.13333333333333333,sdp,Optimal Feasible,3.0,2.3074854268757194,0.04788327217102051,23.083819104142687,2.41
3,10_Vertices_0.8_Sparsity,10,0.8,6,45.0,0.13333333333333333,qesdp,Optimal Feasible,3.0,3.5283962621428824,0.2072138786315918,-17.613208738096077,9.21
4,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,mip,Optimal Feasible,9.0,9.0,0.26306891441345215,0.0,4.5
4,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,mip,Optimal Feasible,9.0,9.0,0.26306891441345215,0.0,4.5
